date,r,c,y
2025-04-18,701,960,0
2025-04-18,644,1030,0
2025-04-18,647,1074,0
2025-04-18,649,1075,0
2025-04-18,653,1072,0
2025-04-18,668,1052,0
2025-04-18,669,1059,0
2025-04-18,682,1047,0
2025-04-18,695,1030,0
2025-04-18,701,1043,0
2025-04-18,641,1125,0
2025-04-18,644,1119,0
2025-04-18,650,1117,0
2025-04-18,663,1115,0
2025-04-18,665,1123,0
2025-04-18,666,1117,0
2025-04-18,676,1095,0
2025-04-18,691,1092,0
2025-04-18,704,914,0
2025-04-18,708,898,0
2025-04-18,727,958,0
2025-04-18,730,955,0
2025-04-18,731,959,0
2025-04-18,764,958,0
2025-04-18,704,1002,0
2025-04-18,704,1007,0
2025-04-18,707,990,0
2025-04-18,717,984,0
2025-04-18,718,969,0
2025-04-18,721,1017,0
2025-04-18,729,995,0
2025-04-18,729,1020,0
2025-04-18,740,975,0
2025-04-18,741,995,0
2025-04-18,744,987,0
2025-04-18,753,983,0
2025-04-18,763,961,0
2025-04-18,764,1021,0
2025-04-18,766,1014,0
2025-04-18,709,1057,0
2025-04-18,716,1057,0
2025-04-18,721,1052,0
2025-04-18,725,1041,0
2025-04-18,725,1087,0
2025-04-18,733,1075,0
2025-04-18,740,1037,0
2025-04-18,745,1080,0
2025-04-18,757,1087,0
2025-04-18,704,1097,0
2025-04-18,713,1090,0
2025-04-18,718,1107,0
2025-04-18,726,1090,0
2025-04-18,743,1103,0
2025-04-18,744,1110,0
2025-04-18,751,1118,0
2025-04-18,764,1109,0
2025-04-18,767,1101,0
2025-04-18,769,1014,0
2025-04-18,776,1001,0
2025-04-18,786,985,0
2025-04-18,786,989,0
2025-04-18,789,1019,0
2025-04-18,768,1042,0
2025-04-18,776,1068,0
2025-04-18,778,1079,0
2025-04-18,779,1083,0
2025-04-18,792,1052,0
2025-04-18,795,1052,0
2025-04-18,812,1074,0
2025-04-18,821,1059,0
2025-04-18,824,1071,0
2025-04-18,775,1116,0
2025-04-18,776,1097,0
2025-04-18,796,1111,0
2025-04-28,42,314,0
2025-04-28,50,313,0
2025-04-28,46,344,0
2025-04-28,50,331,0
2025-04-28,53,338,0
2025-04-28,59,337,0
2025-04-28,109,318,0
2025-04-28,75,357,0
2025-04-28,83,368,0
2025-04-28,91,367,0
2025-04-28,91,383,0
2025-04-28,95,330,0
2025-04-28,102,324,0
2025-04-28,102,369,0
2025-04-28,108,339,0
2025-04-28,120,347,0
2025-04-28,123,353,0
2025-04-28,126,373,0
2025-04-28,90,421,0
2025-04-28,94,414,0
2025-04-28,100,390,0
2025-04-28,102,439,0
2025-04-28,104,440,0
2025-04-28,106,427,0
2025-04-28,107,397,0
2025-04-28,106,453,0
2025-04-28,110,452,0
2025-04-28,113,480,0
2025-04-28,116,483,0
2025-04-28,123,462,0
2025-04-28,80,691,0
2025-04-28,85,703,0
2025-04-28,87,692,0
2025-04-28,94,693,0
2025-04-28,98,657,0
2025-04-28,112,673,0
2025-04-28,125,669,0
2025-04-28,127,653,0
2025-04-28,133,351,0
2025-04-28,151,376,0
2025-04-28,180,382,0
2025-04-28,182,369,0
2025-04-28,128,395,0
2025-04-28,135,430,0
2025-04-28,140,430,0
2025-04-28,141,388,0
2025-04-28,153,396,0
2025-04-28,177,388,0
2025-04-28,177,429,0
2025-04-28,180,426,0
2025-04-28,180,427,0
2025-04-28,185,403,0
2025-04-28,190,404,0
2025-04-28,142,485,0
2025-04-28,161,489,0
2025-04-28,171,510,0
2025-04-28,179,466,1
2025-04-28,190,499,0
2025-04-28,131,519,0
2025-04-28,154,520,0
2025-04-28,164,552,0
2025-04-28,182,535,0
2025-04-28,189,540,0
2025-04-28,143,585,0
2025-04-28,151,633,0
2025-04-28,156,583,0
2025-04-28,157,581,0
2025-04-28,164,638,0
2025-04-28,167,586,0
2025-04-28,177,604,0
2025-04-28,179,621,0
2025-04-28,184,580,0
2025-04-28,189,625,0
2025-04-28,137,651,0
2025-04-28,165,651,0
2025-04-28,170,666,0
2025-04-28,185,679,0
2025-04-28,187,664,0
2025-04-28,190,713,0
2025-04-28,198,352,0
2025-04-28,198,374,0
2025-04-28,205,392,0
2025-04-28,205,401,0
2025-04-28,211,390,0
2025-04-28,230,438,0
2025-04-28,196,466,0
2025-04-28,212,503,0
2025-04-28,205,557,0
2025-04-28,206,526,0
2025-04-28,209,527,0
2025-04-28,213,530,0
2025-04-28,242,539,0
2025-04-28,247,564,0
2025-04-28,248,553,0
2025-04-28,205,639,0
2025-04-28,206,611,0
2025-04-28,211,580,0
2025-04-28,215,595,0
2025-04-28,223,592,0
2025-04-28,224,634,0
2025-04-28,226,619,0
2025-04-28,226,624,0
2025-04-28,227,578,0
2025-04-28,229,629,0
2025-04-28,235,601,0
2025-04-28,236,626,0
2025-04-28,244,617,0
2025-04-28,198,657,0
2025-04-28,201,662,0
2025-04-28,209,650,0
2025-04-28,216,654,0
2025-04-28,219,649,0
2025-04-28,242,665,0
2025-04-28,251,680,0
2025-04-28,201,714,0
2025-04-28,260,573,0
2025-04-28,264,556,1
2025-04-28,287,573,0
2025-04-28,290,571,0
2025-04-28,296,571,0
2025-04-28,313,574,0
2025-04-28,261,576,0
2025-04-28,267,601,0
2025-04-28,268,626,0
2025-04-28,275,632,0
2025-04-28,285,633,0
2025-04-28,293,606,0
2025-04-28,294,612,0
2025-04-28,303,588,0
2025-04-28,307,623,0
2025-04-28,309,598,0
2025-04-28,310,607,0
2025-04-28,317,605,0
2025-04-28,264,687,0
2025-04-28,265,664,0
2025-04-28,281,702,0
2025-04-28,283,653,0
2025-04-28,286,665,0
2025-04-28,288,647,0
2025-04-28,288,672,0
2025-04-28,303,644,0
2025-04-28,305,664,0
2025-04-28,308,701,0
2025-04-28,309,670,0
2025-04-28,318,681,0
2025-04-28,318,697,0
2025-04-28,272,714,0
2025-04-28,272,750,0
2025-04-28,289,729,0
2025-04-28,289,764,0
2025-04-28,290,706,0
2025-04-28,295,736,0
2025-04-28,297,733,0
2025-04-28,305,714,0
2025-04-28,311,734,0
2025-04-28,318,716,0
2025-04-28,294,770,0
2025-04-28,325,562,0
2025-04-28,326,559,0
2025-04-28,331,563,0
2025-04-28,321,599,0
2025-04-28,322,579,0
2025-04-28,324,620,0
2025-04-28,325,616,0
2025-04-28,326,634,0
2025-04-28,334,624,0
2025-04-28,335,608,0
2025-04-28,338,613,0
2025-04-28,342,606,0
2025-04-28,348,578,0
2025-04-28,349,585,0
2025-04-28,322,701,0
2025-04-28,323,691,0
2025-04-28,353,699,0
2025-04-28,367,689,0
2025-04-28,326,747,0
2025-04-28,326,761,0
2025-04-28,332,717,0
2025-04-28,335,726,0
2025-04-28,337,737,0
2025-04-28,337,761,0
2025-04-28,346,710,0
2025-04-28,352,712,0
2025-04-28,352,763,0
2025-04-28,356,706,0
2025-04-28,357,756,0
2025-04-28,374,765,0
2025-04-28,376,736,0
2025-04-28,380,706,0
2025-04-28,385,747,0
2025-04-28,388,750,0
2025-04-28,391,759,0
2025-04-28,408,751,0
2025-04-28,441,741,1
2025-04-28,445,750,0
2025-04-28,422,785,0
2025-04-28,424,776,0
2025-04-28,425,782,0
2025-04-28,438,813,0
2025-04-28,443,793,0
2025-04-28,444,792,0
2025-04-28,447,771,0
2025-04-28,458,759,1
2025-04-28,464,767,1
2025-04-28,449,787,0
2025-04-28,453,775,0
2025-04-28,455,783,0
2025-04-28,463,772,0
2025-04-28,478,822,0
2025-04-28,480,781,0
2025-04-28,488,816,0
2025-04-28,492,801,0
2025-04-28,494,810,0
2025-04-28,500,813,0
2025-04-28,493,853,0
2025-04-28,494,850,0
2025-04-28,497,867,0
2025-04-28,498,869,0
2025-04-28,510,887,0
2025-04-28,506,900,0
2025-04-28,512,794,0
2025-04-28,515,829,0
2025-04-28,546,822,0
2025-04-28,512,875,0
2025-04-28,523,849,0
2025-04-28,523,855,0
2025-04-28,532,834,0
2025-04-28,533,885,0
2025-04-28,536,875,0
2025-04-28,538,881,0
2025-04-28,543,865,0
2025-04-28,550,846,0
2025-04-28,574,867,0
2025-04-28,518,931,0
2025-04-28,521,912,0
2025-04-28,523,936,0
2025-04-28,536,898,0
2025-04-28,546,911,0
2025-04-28,565,950,0
2025-04-28,568,958,0
2025-04-28,575,903,0
2025-04-28,550,1017,0
2025-04-28,569,1022,0
2025-04-28,573,979,0
2025-04-28,529,1080,0
2025-04-28,537,1074,0
2025-04-28,540,1037,0
2025-04-28,543,1034,0
2025-04-28,543,1048,0
2025-04-28,553,1055,0
2025-04-28,560,1061,0
2025-04-28,538,1103,0
2025-04-28,552,1108,0
2025-04-28,556,1104,0
2025-04-28,558,1138,0
2025-04-28,559,1113,0
2025-04-28,533,1167,0
2025-04-28,534,1172,0
2025-04-28,539,1163,0
2025-04-28,553,1163,0
2025-04-28,563,1176,0
2025-04-28,565,1155,0
2025-04-28,576,888,0
2025-04-28,578,880,0
2025-04-28,601,894,0
2025-04-28,633,877,0
2025-04-28,638,875,0
2025-04-28,639,872,1
2025-04-28,579,908,0
2025-04-28,585,948,0
2025-04-28,587,953,0
2025-04-28,594,947,0
2025-04-28,599,949,0
2025-04-28,618,913,0
2025-04-28,621,957,0
2025-04-28,623,899,0
2025-04-28,626,907,0
2025-04-28,581,1008,0
2025-04-28,585,967,0
2025-04-28,588,967,0
2025-04-28,592,1004,0
2025-04-28,593,1014,0
2025-04-28,595,978,0
2025-04-28,598,995,0
2025-04-28,613,963,0
2025-04-28,613,1011,0
2025-04-28,617,976,0
2025-04-28,621,993,0
2025-04-28,636,1001,0
2025-04-28,637,1019,0
2025-04-28,579,1045,0
2025-04-28,582,1061,0
2025-04-28,584,1053,0
2025-04-28,588,1066,0
2025-04-28,590,1076,0
2025-04-28,592,1043,0
2025-04-28,593,1047,0
2025-04-28,595,1039,0
2025-04-28,597,1053,0
2025-04-28,601,1036,0
2025-04-28,609,1076,0
2025-04-28,611,1030,0
2025-04-28,632,1053,0
2025-04-28,634,1038,0
2025-04-28,638,1047,0
2025-04-28,577,1112,0
2025-04-28,577,1126,0
2025-04-28,577,1130,0
2025-04-28,580,1125,0
2025-04-28,593,1126,0
2025-04-28,596,1096,0
2025-04-28,619,1124,0
2025-04-28,627,1127,0
2025-04-28,647,876,0
2025-04-28,654,891,0
2025-04-28,655,891,0
2025-04-28,642,948,0
2025-04-28,643,959,0
2025-04-28,651,928,0
2025-04-28,653,945,0
2025-04-28,660,924,0
2025-04-28,667,948,0
2025-04-28,678,900,0
2025-04-28,684,951,0
2025-04-28,686,915,0
2025-04-28,690,907,0
2025-04-28,701,901,0
2025-04-28,641,961,0
2025-04-28,642,992,0
2025-04-28,645,1012,0
2025-04-28,661,973,0
2025-04-28,665,965,0
2025-04-28,669,1005,0
2025-04-28,673,976,0
2025-04-28,679,986,0
2025-04-28,680,1000,0
2025-04-28,685,977,0
2025-04-28,690,987,0
2025-04-28,691,993,0
2025-04-28,694,1013,0
2025-04-28,644,1076,0
2025-04-28,645,1025,0
2025-04-28,649,1031,0
2025-04-28,650,1066,0
2025-04-28,654,1062,0
2025-04-28,662,1076,0
2025-04-28,666,1087,0
2025-04-28,675,1077,0
2025-04-28,677,1080,0
2025-04-28,681,1049,0
2025-04-28,687,1085,0
2025-04-28,701,1070,0
2025-04-28,647,1090,0
2025-04-28,673,1103,0
2025-04-28,690,1109,0
2025-04-28,710,949,0
2025-04-28,717,915,0
2025-04-28,723,920,0
2025-04-28,733,931,0
2025-04-28,734,935,0
2025-04-28,739,943,0
2025-04-28,764,949,0
2025-04-28,705,1021,0
2025-04-28,716,1014,0
2025-04-28,721,1003,0
2025-04-28,722,1018,0
2025-04-28,723,967,0
2025-04-28,727,978,0
2025-04-28,728,1017,0
2025-04-28,736,967,0
2025-04-28,738,960,0
2025-04-28,748,985,0
2025-04-28,755,963,0
2025-04-28,758,1016,0
2025-04-28,759,971,0
2025-04-28,765,980,0
2025-04-28,765,994,0
2025-04-28,709,1074,0
2025-04-28,720,1043,0
2025-04-28,728,1041,0
2025-04-28,737,1042,0
2025-04-28,750,1080,0
2025-04-28,759,1086,0
2025-04-28,730,1088,0
2025-04-28,747,1113,0
2025-04-28,754,1112,0
2025-04-28,756,1115,0
2025-04-28,761,1102,0
2025-04-28,777,947,1
2025-04-28,769,960,0
2025-04-28,772,966,0
2025-04-28,780,1023,0
2025-04-28,784,987,0
2025-04-28,793,1002,0
2025-04-28,774,1036,0
2025-04-28,778,1027,0
2025-04-28,785,1038,0
2025-04-28,786,1087,0
2025-04-28,794,1042,0
2025-04-28,801,1075,0
2025-04-28,804,1059,0
2025-04-28,812,1074,0
2025-04-28,813,1048,0
2025-04-28,791,1094,0
2025-04-28,794,1096,0
2025-04-28,800,1104,0
2025-04-28,800,1106,0
2025-05-03,40,340,0
2025-05-03,45,336,0
2025-05-03,61,350,0
2025-05-03,65,319,0
2025-05-03,67,362,0
2025-05-03,75,326,0
2025-05-03,75,363,0
2025-05-03,88,372,0
2025-05-03,97,324,0
2025-05-03,102,334,0
2025-05-03,108,376,0
2025-05-03,114,373,0
2025-05-03,119,355,0
2025-05-03,120,349,0
2025-05-03,93,386,0
2025-05-03,93,391,0
2025-05-03,95,387,0
2025-05-03,95,405,0
2025-05-03,101,407,0
2025-05-03,123,405,0
2025-05-03,113,477,0
2025-05-03,122,478,0
2025-05-03,124,523,0
2025-05-03,79,698,0
2025-05-03,83,701,0
2025-05-03,85,675,0
2025-05-03,85,702,0
2025-05-03,98,686,0
2025-05-03,101,666,0
2025-05-03,119,655,0
2025-05-03,133,364,0
2025-05-03,139,361,0
2025-05-03,145,377,0
2025-05-03,166,376,0
2025-05-03,191,377,0
2025-05-03,128,403,0
2025-05-03,130,395,0
2025-05-03,151,432,0
2025-05-03,163,447,0
2025-05-03,164,394,0
2025-05-03,176,437,0
2025-05-03,177,424,0
2025-05-03,184,407,0
2025-05-03,191,389,0
2025-05-03,132,470,0
2025-05-03,132,491,0
2025-05-03,161,505,0
2025-05-03,167,457,0
2025-05-03,170,472,0
2025-05-03,177,491,0
2025-05-03,185,507,0
2025-05-03,186,480,0
2025-05-03,134,569,0
2025-05-03,145,525,0
2025-05-03,159,545,0
2025-05-03,169,544,0
2025-05-03,172,529,0
2025-05-03,174,563,0
2025-05-03,178,563,0
2025-05-03,180,573,0
2025-05-03,182,512,0
2025-05-03,190,575,0
2025-05-03,191,521,0
2025-05-03,191,560,0
2025-05-03,141,630,0
2025-05-03,149,589,0
2025-05-03,153,587,0
2025-05-03,153,609,0
2025-05-03,155,617,0
2025-05-03,159,599,0
2025-05-03,172,612,0
2025-05-03,172,636,0
2025-05-03,176,598,0
2025-05-03,183,579,0
2025-05-03,185,625,0
2025-05-03,187,632,0
2025-05-03,189,618,0
2025-05-03,128,652,0
2025-05-03,130,689,0
2025-05-03,144,666,0
2025-05-03,145,642,0
2025-05-03,180,658,1
2025-05-03,182,649,1
2025-05-03,182,657,1
2025-05-03,183,657,1
2025-05-03,183,658,1
2025-05-03,184,657,1
2025-05-03,184,674,0
2025-05-03,185,657,1
2025-05-03,186,647,1
2025-05-03,186,657,1
2025-05-03,186,658,1
2025-05-03,188,643,0
2025-05-03,189,665,0
2025-05-03,190,645,1
2025-05-03,177,732,0
2025-05-03,178,729,0
2025-05-03,178,732,0
2025-05-03,192,356,0
2025-05-03,199,374,0
2025-05-03,221,367,0
2025-05-03,204,445,0
2025-05-03,208,391,0
2025-05-03,210,403,0
2025-05-03,217,425,0
2025-05-03,228,393,0
2025-05-03,233,434,0
2025-05-03,195,467,0
2025-05-03,195,505,0
2025-05-03,197,499,0
2025-05-03,206,509,0
2025-05-03,194,517,0
2025-05-03,195,560,0
2025-05-03,198,555,0
2025-05-03,208,543,0
2025-05-03,220,526,0
2025-05-03,232,545,0
2025-05-03,237,548,0
2025-05-03,242,544,0
2025-05-03,244,563,0
2025-05-03,194,632,0
2025-05-03,198,617,0
2025-05-03,199,578,0
2025-05-03,200,620,0
2025-05-03,207,612,0
2025-05-03,208,578,0
2025-05-03,209,591,0
2025-05-03,209,637,0
2025-05-03,220,602,0
2025-05-03,228,581,0
2025-05-03,228,591,0
2025-05-03,236,630,0
2025-05-03,240,631,0
2025-05-03,192,655,1
2025-05-03,193,655,1
2025-05-03,193,656,1
2025-05-03,194,664,0
2025-05-03,196,648,1
2025-05-03,196,649,1
2025-05-03,196,651,1
2025-05-03,197,648,1
2025-05-03,197,649,1
2025-05-03,197,651,1
2025-05-03,198,648,1
2025-05-03,198,649,1
2025-05-03,199,648,1
2025-05-03,199,649,1
2025-05-03,200,646,1
2025-05-03,200,647,1
2025-05-03,201,646,1
2025-05-03,201,647,1
2025-05-03,205,664,0
2025-05-03,210,652,0
2025-05-03,217,649,0
2025-05-03,229,662,0
2025-05-03,234,669,0
2025-05-03,248,645,0
2025-05-03,211,715,0
2025-05-03,256,559,0
2025-05-03,259,565,0
2025-05-03,265,559,0
2025-05-03,274,564,0
2025-05-03,282,556,0
2025-05-03,291,554,0
2025-05-03,306,558,0
2025-05-03,316,554,0
2025-05-03,316,556,0
2025-05-03,258,614,0
2025-05-03,258,616,0
2025-05-03,261,599,0
2025-05-03,264,577,0
2025-05-03,264,639,0
2025-05-03,269,615,0
2025-05-03,270,619,0
2025-05-03,288,614,0
2025-05-03,290,638,0
2025-05-03,292,635,0
2025-05-03,299,583,0
2025-05-03,303,611,0
2025-05-03,304,609,0
2025-05-03,310,626,0
2025-05-03,311,594,0
2025-05-03,315,580,0
2025-05-03,278,703,0
2025-05-03,284,649,0
2025-05-03,297,685,0
2025-05-03,302,671,0
2025-05-03,303,650,0
2025-05-03,307,670,0
2025-05-03,314,656,0
2025-05-03,316,656,0
2025-05-03,316,698,0
2025-05-03,267,749,0
2025-05-03,282,716,0
2025-05-03,288,733,0
2025-05-03,295,757,0
2025-05-03,302,745,0
2025-05-03,307,713,0
2025-05-03,318,717,0
2025-05-03,357,574,0
2025-05-03,336,601,0
2025-05-03,342,578,0
2025-05-03,346,608,0
2025-05-03,320,683,0
2025-05-03,320,694,0
2025-05-03,322,671,0
2025-05-03,337,688,0
2025-05-03,351,690,0
2025-05-03,323,767,0
2025-05-03,327,749,0
2025-05-03,334,763,0
2025-05-03,337,712,0
2025-05-03,337,729,0
2025-05-03,341,761,0
2025-05-03,349,757,0
2025-05-03,354,739,0
2025-05-03,366,725,0
2025-05-03,392,714,0
2025-05-03,408,715,0
2025-05-03,412,717,0
2025-05-03,420,739,0
2025-05-03,420,749,0
2025-05-03,426,731,0
2025-05-03,429,720,0
2025-05-03,417,801,0
2025-05-03,449,768,0
2025-05-03,456,777,0
2025-05-03,462,770,0
2025-05-03,480,788,0
2025-05-03,481,818,0
2025-05-03,485,799,0
2025-05-03,503,794,0
2025-05-03,509,824,0
2025-05-03,476,879,0
2025-05-03,495,864,0
2025-05-03,505,884,0
2025-05-03,510,904,0
2025-05-03,510,920,0
2025-05-03,530,825,0
2025-05-03,539,822,0
2025-05-03,520,865,0
2025-05-03,524,833,0
2025-05-03,527,868,0
2025-05-03,535,862,0
2025-05-03,536,892,0
2025-05-03,540,863,0
2025-05-03,541,877,0
2025-05-03,541,890,0
2025-05-03,548,854,0
2025-05-03,564,895,0
2025-05-03,514,916,0
2025-05-03,515,924,0
2025-05-03,522,901,0
2025-05-03,524,928,0
2025-05-03,526,910,0
2025-05-03,528,917,0
2025-05-03,540,940,0
2025-05-03,544,918,0
2025-05-03,554,897,0
2025-05-03,565,897,0
2025-05-03,545,996,0
2025-05-03,546,995,0
2025-05-03,547,964,0
2025-05-03,550,1018,0
2025-05-03,551,966,0
2025-05-03,561,968,0
2025-05-03,562,1009,0
2025-05-03,572,989,0
2025-05-03,534,1081,0
2025-05-03,539,1086,0
2025-05-03,543,1032,0
2025-05-03,546,1081,0
2025-05-03,552,1047,0
2025-05-03,556,1083,0
2025-05-03,560,1048,0
2025-05-03,532,1089,0
2025-05-03,537,1103,0
2025-05-03,542,1146,0
2025-05-03,550,1127,0
2025-05-03,551,1127,0
2025-05-03,560,1098,0
2025-05-03,560,1128,0
2025-05-03,567,1090,0
2025-05-03,570,1146,0
2025-05-03,571,1101,0
2025-05-03,573,1130,0
2025-05-03,539,1161,0
2025-05-03,544,1177,0
2025-05-03,569,1172,0
2025-05-03,602,887,0
2025-05-03,603,870,0
2025-05-03,626,874,0
2025-05-03,634,883,0
2025-05-03,584,933,0
2025-05-03,596,955,0
2025-05-03,602,909,0
2025-05-03,605,948,0
2025-05-03,613,924,0
2025-05-03,620,954,0
2025-05-03,627,907,0
2025-05-03,630,904,0
2025-05-03,638,896,0
2025-05-03,580,1015,0
2025-05-03,582,997,0
2025-05-03,587,994,0
2025-05-03,589,985,0
2025-05-03,589,1021,0
2025-05-03,592,1000,0
2025-05-03,596,1022,0
2025-05-03,598,986,0
2025-05-03,617,1012,0
2025-05-03,620,1010,0
2025-05-03,633,980,0
2025-05-03,586,1057,0
2025-05-03,591,1052,0
2025-05-03,597,1087,0
2025-05-03,598,1079,0
2025-05-03,598,1087,0
2025-05-03,607,1026,0
2025-05-03,607,1050,0
2025-05-03,611,1066,0
2025-05-03,613,1061,0
2025-05-03,629,1027,0
2025-05-03,629,1080,0
2025-05-03,577,1128,0
2025-05-03,586,1122,0
2025-05-03,590,1112,0
2025-05-03,591,1122,0
2025-05-03,592,1109,0
2025-05-03,611,1090,0
2025-05-03,625,1117,0
2025-05-03,627,1120,0
2025-05-03,627,1131,0
2025-05-03,631,1107,0
2025-05-03,636,1131,0
2025-05-03,639,1120,0
2025-05-03,657,885,0
2025-05-03,677,884,0
2025-05-03,641,927,0
2025-05-03,646,952,0
2025-05-03,648,919,0
2025-05-03,654,944,0
2025-05-03,664,900,0
2025-05-03,670,898,0
2025-05-03,675,956,0
2025-05-03,677,924,0
2025-05-03,679,923,0
2025-05-03,688,931,0
2025-05-03,700,912,0
2025-05-03,701,942,0
2025-05-03,641,1019,0
2025-05-03,654,971,0
2025-05-03,655,1013,0
2025-05-03,660,986,0
2025-05-03,666,984,0
2025-05-03,671,988,0
2025-05-03,679,977,0
2025-05-03,680,1022,0
2025-05-03,691,984,0
2025-05-03,640,1035,0
2025-05-03,648,1069,0
2025-05-03,655,1083,0
2025-05-03,678,1075,0
2025-05-03,695,1028,0
2025-05-03,642,1112,0
2025-05-03,655,1106,0
2025-05-03,658,1112,0
2025-05-03,663,1121,0
2025-05-03,693,1095,0
2025-05-03,694,1091,0
2025-05-03,735,926,0
2025-05-03,755,951,0
2025-05-03,709,982,0
2025-05-03,713,982,0
2025-05-03,713,1003,0
2025-05-03,717,975,0
2025-05-03,717,976,0
2025-05-03,720,995,0
2025-05-03,722,985,0
2025-05-03,726,968,0
2025-05-03,738,962,0
2025-05-03,743,1012,0
2025-05-03,744,979,0
2025-05-03,745,974,0
2025-05-03,751,1004,0
2025-05-03,752,971,0
2025-05-03,752,1005,0
2025-05-03,758,968,0
2025-05-03,758,1012,0
2025-05-03,763,961,0
2025-05-03,706,1028,0
2025-05-03,707,1057,0
2025-05-03,715,1043,0
2025-05-03,716,1080,0
2025-05-03,720,1052,0
2025-05-03,725,1041,0
2025-05-03,739,1071,0
2025-05-03,742,1037,0
2025-05-03,743,1024,0
2025-05-03,743,1030,0
2025-05-03,748,1040,0
2025-05-03,750,1085,0
2025-05-03,751,1068,0
2025-05-03,756,1044,0
2025-05-03,756,1077,0
2025-05-03,760,1034,0
2025-05-03,761,1079,0
2025-05-03,762,1029,0
2025-05-03,709,1102,0
2025-05-03,712,1101,0
2025-05-03,774,941,0
2025-05-03,770,1006,0
2025-05-03,771,1013,0
2025-05-03,773,996,0
2025-05-03,776,986,0
2025-05-03,779,983,0
2025-05-03,781,980,0
2025-05-03,782,999,0
2025-05-03,785,979,0
2025-05-03,786,1017,0
2025-05-03,788,1023,0
2025-05-03,793,999,0
2025-05-03,798,1023,0
2025-05-03,785,1024,0
2025-05-03,791,1064,0
2025-05-03,808,1060,0
2025-05-03,782,1095,0
2025-05-03,799,1098,0
2025-05-08,44,320,0
2025-05-08,49,336,0
2025-05-08,49,361,0
2025-05-08,55,357,0
2025-05-08,58,362,0
2025-05-08,59,356,0
2025-05-08,61,362,0
2025-05-08,62,321,0
2025-05-08,63,329,0
2025-05-08,96,319,0
2025-05-08,68,371,0
2025-05-08,77,341,0
2025-05-08,78,343,0
2025-05-08,81,359,0
2025-05-08,81,372,0
2025-05-08,82,322,0
2025-05-08,85,357,0
2025-05-08,105,323,0
2025-05-08,111,377,0
2025-05-08,117,360,0
2025-05-08,126,359,0
2025-05-08,93,432,0
2025-05-08,109,411,0
2025-05-08,121,439,0
2025-05-08,127,401,0
2025-05-08,103,489,0
2025-05-08,106,506,0
2025-05-08,112,500,0
2025-05-08,116,463,0
2025-05-08,73,685,0
2025-05-08,84,695,0
2025-05-08,86,670,0
2025-05-08,96,664,0
2025-05-08,110,643,0
2025-05-08,120,672,0
2025-05-08,77,711,0
2025-05-08,158,376,0
2025-05-08,178,379,0
2025-05-08,134,410,0
2025-05-08,137,430,0
2025-05-08,138,422,0
2025-05-08,139,399,0
2025-05-08,140,407,0
2025-05-08,150,442,0
2025-05-08,152,419,0
2025-05-08,161,412,0
2025-05-08,178,396,0
2025-05-08,128,501,0
2025-05-08,152,491,0
2025-05-08,155,487,0
2025-05-08,162,450,0
2025-05-08,170,448,0
2025-05-08,173,496,0
2025-05-08,174,503,0
2025-05-08,178,506,0
2025-05-08,153,556,0
2025-05-08,165,564,0
2025-05-08,167,530,0
2025-05-08,168,561,0
2025-05-08,189,575,0
2025-05-08,136,577,0
2025-05-08,145,628,0
2025-05-08,154,585,0
2025-05-08,162,585,0
2025-05-08,171,600,0
2025-05-08,182,583,0
2025-05-08,183,616,0
2025-05-08,190,605,0
2025-05-08,134,700,0
2025-05-08,137,660,0
2025-05-08,153,671,0
2025-05-08,158,655,0
2025-05-08,159,671,0
2025-05-08,166,652,0
2025-05-08,167,648,0
2025-05-08,181,648,0
2025-05-08,219,379,0
2025-05-08,234,383,0
2025-05-08,235,382,0
2025-05-08,194,423,0
2025-05-08,200,427,0
2025-05-08,201,390,0
2025-05-08,219,392,0
2025-05-08,228,392,0
2025-05-08,195,464,0
2025-05-08,200,498,0
2025-05-08,198,547,0
2025-05-08,208,568,0
2025-05-08,219,574,0
2025-05-08,220,566,0
2025-05-08,223,533,0
2025-05-08,226,541,0
2025-05-08,229,562,0
2025-05-08,233,565,0
2025-05-08,235,550,0
2025-05-08,246,567,0
2025-05-08,253,552,0
2025-05-08,202,614,0
2025-05-08,212,612,0
2025-05-08,218,607,0
2025-05-08,220,608,0
2025-05-08,223,603,0
2025-05-08,223,628,0
2025-05-08,227,581,0
2025-05-08,230,577,0
2025-05-08,235,577,0
2025-05-08,255,615,0
2025-05-08,193,641,0
2025-05-08,193,645,0
2025-05-08,193,650,0
2025-05-08,196,646,0
2025-05-08,205,647,0
2025-05-08,206,699,0
2025-05-08,210,690,0
2025-05-08,218,680,0
2025-05-08,226,679,0
2025-05-08,228,694,0
2025-05-08,229,642,0
2025-05-08,230,686,0
2025-05-08,239,677,0
2025-05-08,240,664,0
2025-05-08,192,724,0
2025-05-08,201,704,0
2025-05-08,201,722,0
2025-05-08,226,708,0
2025-05-08,229,704,0
2025-05-08,259,563,0
2025-05-08,267,575,0
2025-05-08,279,556,0
2025-05-08,280,556,0
2025-05-08,309,554,0
2025-05-08,266,595,0
2025-05-08,274,625,0
2025-05-08,277,629,0
2025-05-08,282,576,0
2025-05-08,283,594,0
2025-05-08,284,584,0
2025-05-08,285,603,0
2025-05-08,308,580,0
2025-05-08,313,594,0
2025-05-08,318,610,0
2025-05-08,319,624,0
2025-05-08,261,643,0
2025-05-08,267,670,0
2025-05-08,274,694,0
2025-05-08,282,687,0
2025-05-08,292,645,0
